Date      	File 	RT (sec)       	Area           	H2             	RT (sec)       _1	Area           _2	N2             	RT (sec)       _3	Area           _4	NH3            	Sample name
10.02.2025 23:14:05	Exp003_R150_#2674_2511	19.24	15908	71	0	0	0	37.86	303675	13.167	Stream 2 - R150
10.02.2025 23:17:05	Exp003_R150_#2674_2512	19.24	15939	71	0	0	0	37.88	295784	12.825	Stream 2 - R150
10.02.2025 23:20:05	Exp003_R150_#2674_2513	19.23	15877	71	0	0	0	37.86	305643	13.252	Stream 2 - R150
10.02.2025 23:23:06	Exp003_R150_#2674_2514	19.24	15941	71	0	0	0	37.88	297715	12.909	Stream 2 - R150
10.02.2025 23:26:05	Exp003_R150_#2674_2515	19.23	15988	71	0	0	0	37.86	302830	13.13	Stream 2 - R150
10.02.2025 23:29:05	Exp003_R150_#2674_2516	19.24	15938	71	0	0	0	37.86	309456	13.418	Stream 2 - R150
10.02.2025 23:32:06	Exp003_R150_#2674_2517	19.24	15937	71	0	0	0	37.88	300454	13.027	Stream 2 - R150
10.02.2025 23:35:06	Exp003_R150_#2674_2518	19.24	15912	71	0	0	0	37.86	309557	13.422	Stream 2 - R150
10.02.2025 23:38:06	Exp003_R150_#2674_2519	19.23	15999	71	0	0	0	37.85	312623	13.555	Stream 2 - R150
10.02.2025 23:41:06	Exp003_R150_#2674_2520	19.24	15947	71	0	0	0	37.88	303058	13.14	Stream 2 - R150
10.02.2025 23:44:06	Exp003_R150_#2674_2521	19.24	15947	71	0	0	0	37.86	312810	13.563	Stream 2 - R150
10.02.2025 23:47:06	Exp003_R150_#2674_2522	19.24	15915	71	0	0	0	37.85	314454	13.634	Stream 2 - R150
10.02.2025 23:50:06	Exp003_R150_#2674_2523	19.24	15931	71	0	0	0	37.86	308636	13.382	Stream 2 - R150
10.02.2025 23:53:06	Exp003_R150_#2674_2524	19.24	15911	71	0	0	0	37.85	315410	13.676	Stream 2 - R150
10.02.2025 23:56:07	Exp003_R150_#2674_2525	19.24	15947	71	0	0	0	37.87	306525	13.291	Stream 2 - R150
10.02.2025 23:59:07	Exp003_R150_#2674_2526	19.23	15859	71	0	0	0	37.86	315399	13.675	Stream 2 - R150
11.02.2025 00:02:07	Exp003_R150_#2674_2527	19.24	15902	71	0	0	0	37.85	317348	13.76	Stream 2 - R150
11.02.2025 00:05:07	Exp003_R150_#2674_2528	19.24	15937	71	0	0	0	37.86	313418	13.59	Stream 2 - R150
11.02.2025 00:08:07	Exp003_R150_#2674_2529	19.24	15920	71	0	0	0	37.87	308766	13.388	Stream 2 - R150
11.02.2025 00:11:07	Exp003_R150_#2674_2530	19.23	15845	71	0	0	0	37.85	316905	13.741	Stream 2 - R150
11.02.2025 00:14:07	Exp003_R150_#2674_2531	19.23	15818	71	0	0	0	37.85	319332	13.846	Stream 2 - R150
11.02.2025 00:17:08	Exp003_R150_#2674_2532	19.24	15930	71	0	0	0	37.86	310557	13.465	Stream 2 - R150
11.02.2025 00:20:07	Exp003_R150_#2674_2533	19.23	15865	71	0	0	0	37.85	317145	13.751	Stream 2 - R150
11.02.2025 00:23:07	Exp003_R150_#2674_2534	19.24	15909	71	0	0	0	37.85	319906	13.871	Stream 2 - R150
11.02.2025 00:26:08	Exp003_R150_#2674_2535	19.24	15948	71	0	0	0	37.87	314110	13.62	Stream 2 - R150
11.02.2025 00:29:07	Exp003_R150_#2674_2536	19.23	15851	71	0	0	0	37.87	311847	13.521	Stream 2 - R150
11.02.2025 00:32:08	Exp003_R150_#2674_2537	19.23	15814	71	0	0	0	37.85	320926	13.915	Stream 2 - R150
11.02.2025 00:35:08	Exp003_R150_#2674_2538	19.23	15867	71	0	0	0	37.85	322500	13.983	Stream 2 - R150
11.02.2025 00:38:08	Exp003_R150_#2674_2539	19.24	15934	71	0	0	0	37.87	314161	13.622	Stream 2 - R150
11.02.2025 00:41:08	Exp003_R150_#2674_2540	19.23	15992	71	0	0	0	37.84	320771	13.908	Stream 2 - R150
11.02.2025 00:44:08	Exp003_R150_#2674_2541	19.23	15946	71	0	0	0	37.84	319143	13.838	Stream 2 - R150
11.02.2025 00:47:08	Exp003_R150_#2674_2542	19.23	15931	71	0	0	0	37.83	323946	14.046	Stream 2 - R150
11.02.2025 00:50:08	Exp003_R150_#2674_2543	19.23	15894	71	0	0	0	37.84	325324	14.106	Stream 2 - R150
11.02.2025 00:53:08	Exp003_R150_#2674_2544	19.23	15882	71	0	0	0	37.84	325139	14.098	Stream 2 - R150
11.02.2025 00:56:08	Exp003_R150_#2674_2545	19.24	15968	71	0	0	0	37.87	315675	13.687	Stream 2 - R150
11.02.2025 00:59:08	Exp003_R150_#2674_2546	19.24	15919	71	0	0	0	37.87	315597	13.684	Stream 2 - R150
11.02.2025 01:02:09	Exp003_R150_#2674_2547	19.23	15892	71	0	0	0	37.85	325289	14.104	Stream 2 - R150
11.02.2025 01:05:09	Exp003_R150_#2674_2548	19.23	15888	71	0	0	0	37.85	326326	14.149	Stream 2 - R150
11.02.2025 01:08:09	Exp003_R150_#2674_2549	19.24	15931	71	0	0	0	37.85	325840	14.128	Stream 2 - R150
11.02.2025 01:11:09	Exp003_R150_#2674_2550	19.24	15939	71	0	0	0	37.85	325514	14.114	Stream 2 - R150
11.02.2025 01:14:09	Exp003_R150_#2674_2551	19.24	15959	71	0	0	0	37.85	321880	13.956	Stream 2 - R150
11.02.2025 01:17:09	Exp003_R150_#2674_2552	19.23	15854	71	0	0	0	37.84	326363	14.151	Stream 2 - R150
11.02.2025 01:20:09	Exp003_R150_#2674_2553	19.24	15946	71	0	0	0	37.84	326477	14.156	Stream 2 - R150
11.02.2025 01:23:09	Exp003_R150_#2674_2554	19.24	15909	71	0	0	0	37.85	326572	14.16	Stream 2 - R150
11.02.2025 01:26:10	Exp003_R150_#2674_2555	19.24	15935	71	0	0	0	37.85	324565	14.073	Stream 2 - R150
11.02.2025 01:29:10	Exp003_R150_#2674_2556	19.23	15918	71	0	0	0	37.85	325359	14.107	Stream 2 - R150
11.02.2025 01:32:10	Exp003_R150_#2674_2557	19.23	15908	71	0	0	0	37.85	326166	14.142	Stream 2 - R150
11.02.2025 01:35:10	Exp003_R150_#2674_2558	19.24	15958	71	0	0	0	37.86	318765	13.821	Stream 2 - R150
11.02.2025 01:38:10	Exp003_R150_#2674_2559	19.23	15871	71	0	0	0	37.84	327935	14.219	Stream 2 - R150
11.02.2025 01:41:10	Exp003_R150_#2674_2560	19.23	15906	71	0	0	0	37.84	328677	14.251	Stream 2 - R150
11.02.2025 01:44:10	Exp003_R150_#2674_2561	19.23	15849	71	0	0	0	37.85	323169	14.012	Stream 2 - R150
11.02.2025 01:47:10	Exp003_R150_#2674_2562	19.23	15822	71	0	0	0	37.84	323568	14.03	Stream 2 - R150
11.02.2025 01:50:10	Exp003_R150_#2674_2563	19.23	15865	71	0	0	0	37.84	327210	14.188	Stream 2 - R150
11.02.2025 01:53:10	Exp003_R150_#2674_2564	19.23	15839	71	0	0	0	37.84	328448	14.241	Stream 2 - R150
11.02.2025 01:56:11	Exp003_R150_#2674_2565	19.23	15839	71	0	0	0	37.84	329676	14.294	Stream 2 - R150
11.02.2025 01:59:11	Exp003_R150_#2674_2566	19.23	15866	71	0	0	0	37.84	329431	14.284	Stream 2 - R150
11.02.2025 02:02:10	Exp003_R150_#2674_2567	19.23	15842	71	0	0	0	37.84	329387	14.282	Stream 2 - R150
11.02.2025 02:05:11	Exp003_R150_#2674_2568	19.23	15886	71	0	0	0	37.86	319216	13.841	Stream 2 - R150
11.02.2025 02:08:11	Exp003_R150_#2674_2569	19.23	15832	71	0	0	0	37.84	328283	14.234	Stream 2 - R150
11.02.2025 02:11:11	Exp003_R150_#2674_2570	19.22	15792	71	0	0	0	37.84	329664	14.294	Stream 2 - R150
11.02.2025 02:14:11	Exp003_R150_#2674_2571	19.22	15865	71	0	0	0	37.84	328325	14.236	Stream 2 - R150
11.02.2025 02:17:11	Exp003_R150_#2674_2572	19.22	15881	71	0	0	0	37.84	328756	14.255	Stream 2 - R150
11.02.2025 02:20:11	Exp003_R150_#2674_2573	19.22	15896	71	0	0	0	37.84	329654	14.293	Stream 2 - R150
11.02.2025 02:23:11	Exp003_R150_#2674_2574	19.22	15889	71	0	0	0	37.85	329732	14.297	Stream 2 - R150
11.02.2025 02:26:12	Exp003_R150_#2674_2575	19.22	15900	71	0	0	0	37.85	330809	14.344	Stream 2 - R150
11.02.2025 02:29:11	Exp003_R150_#2674_2576	19.22	15904	71	0	0	0	37.85	330246	14.319	Stream 2 - R150
11.02.2025 02:32:12	Exp003_R150_#2674_2577	19.23	15979	71	0	0	0	37.86	324574	14.073	Stream 2 - R150
11.02.2025 02:35:12	Exp003_R150_#2674_2578	19.22	15897	71	0	0	0	37.86	324228	14.058	Stream 2 - R150
11.02.2025 02:38:12	Exp003_R150_#2674_2579	19.22	15920	71	0	0	0	37.86	320528	13.898	Stream 2 - R150
11.02.2025 02:41:12	Exp003_R150_#2674_2580	19.22	15800	71	0	0	0	37.85	324288	14.061	Stream 2 - R150
11.02.2025 02:44:12	Exp003_R150_#2674_2581	19.22	15864	71	0	0	0	37.85	324928	14.089	Stream 2 - R150
11.02.2025 02:47:12	Exp003_R150_#2674_2582	19.22	15776	71	0	0	0	37.84	330332	14.323	Stream 2 - R150
11.02.2025 02:50:12	Exp003_R150_#2674_2583	19.22	15834	71	0	0	0	37.85	330295	14.321	Stream 2 - R150
11.02.2025 02:53:12	Exp003_R150_#2674_2584	19.22	15766	71	0	0	0	37.85	331253	14.363	Stream 2 - R150
11.02.2025 02:56:13	Exp003_R150_#2674_2585	19.22	15869	71	0	0	0	37.85	328718	14.253	Stream 2 - R150
11.02.2025 02:59:13	Exp003_R150_#2674_2586	19.22	15836	71	0	0	0	37.87	320729	13.907	Stream 2 - R150
11.02.2025 03:02:13	Exp003_R150_#2674_2587	19.22	15828	71	0	0	0	37.86	321823	13.954	Stream 2 - R150
11.02.2025 03:05:13	Exp003_R150_#2674_2588	19.22	15735	71	0	0	0	37.85	330978	14.351	Stream 2 - R150
11.02.2025 03:08:13	Exp003_R150_#2674_2589	19.22	15798	71	0	0	0	37.85	330881	14.347	Stream 2 - R150
11.02.2025 03:11:13	Exp003_R150_#2674_2590	19.22	15751	71	0	0	0	37.84	331320	14.366	Stream 2 - R150
11.02.2025 03:14:13	Exp003_R150_#2674_2591	19.22	15718	71	0	0	0	37.84	332314	14.409	Stream 2 - R150
11.02.2025 03:17:13	Exp003_R150_#2674_2592	19.22	15813	71	0	0	0	37.86	326242	14.146	Stream 2 - R150
11.02.2025 03:20:14	Exp003_R150_#2674_2593	19.22	15807	71	0	0	0	37.87	321515	13.941	Stream 2 - R150
11.02.2025 03:23:14	Exp003_R150_#2674_2594	19.22	15768	71	0	0	0	37.85	330686	14.338	Stream 2 - R150
11.02.2025 03:26:13	Exp003_R150_#2674_2595	19.22	15794	71	0	0	0	37.87	321487	13.939	Stream 2 - R150
11.02.2025 03:29:13	Exp003_R150_#2674_2596	19.22	15752	71	0	0	0	37.87	322048	13.964	Stream 2 - R150
11.02.2025 03:32:14	Exp003_R150_#2674_2597	19.22	15723	71	0	0	0	37.85	330973	14.351	Stream 2 - R150
11.02.2025 03:35:14	Exp003_R150_#2674_2598	19.22	15796	71	0	0	0	37.85	331155	14.359	Stream 2 - R150
11.02.2025 03:38:14	Exp003_R150_#2674_2599	19.22	15751	71	0	0	0	37.85	331540	14.375	Stream 2 - R150
11.02.2025 03:41:14	Exp003_R150_#2674_2600	19.22	15829	71	0	0	0	37.84	332469	14.416	Stream 2 - R150
11.02.2025 03:44:14	Exp003_R150_#2674_2601	19.22	15726	71	0	0	0	37.84	332488	14.416	Stream 2 - R150
11.02.2025 03:47:14	Exp003_R150_#2674_2602	19.22	15833	71	0	0	0	37.85	332236	14.405	Stream 2 - R150
11.02.2025 03:50:14	Exp003_R150_#2674_2603	19.22	15787	71	0	0	0	37.85	330730	14.34	Stream 2 - R150
11.02.2025 03:53:14	Exp003_R150_#2674_2604	19.22	15823	71	0	0	0	37.85	333002	14.439	Stream 2 - R150
11.02.2025 03:56:14	Exp003_R150_#2674_2605	19.22	15777	71	0	0	0	37.87	323845	14.042	Stream 2 - R150
11.02.2025 03:59:14	Exp003_R150_#2674_2606	19.22	15865	71	0	0	0	37.87	321884	13.957	Stream 2 - R150
11.02.2025 04:02:15	Exp003_R150_#2674_2607	19.22	16253	72	0	0	0	37.85	329348	14.28	Stream 2 - R150
11.02.2025 04:05:15	Exp003_R150_#2674_2608	19.22	16270	72	0	0	0	37.85	331917	14.392	Stream 2 - R150
11.02.2025 04:08:15	Exp003_R150_#2674_2609	19.22	15845	71	0	0	0	37.85	331786	14.386	Stream 2 - R150
11.02.2025 04:11:15	Exp003_R150_#2674_2610	19.22	16273	72	0	0	0	37.8	331290	14.364	Stream 2 - R150
11.02.2025 04:14:15	Exp003_R150_#2674_2611	19.22	16250	72	0	0	0	37.8	332057	14.398	Stream 2 - R150
11.02.2025 04:17:15	Exp003_R150_#2674_2612	19.22	16348	72	0	0	0	37.81	332221	14.405	Stream 2 - R150
11.02.2025 04:20:15	Exp003_R150_#2674_2613	19.22	16402	72	0	0	0	37.82	323883	14.043	Stream 2 - R150
11.02.2025 04:23:16	Exp003_R150_#2674_2614	19.22	15891	71	0	0	0	37.82	323713	14.036	Stream 2 - R150
11.02.2025 04:26:16	Exp003_R150_#2674_2615	19.22	16360	72	0	0	0	37.81	332535	14.418	Stream 2 - R150
11.02.2025 04:29:15	Exp003_R150_#2674_2616	19.22	16305	72	0	0	0	37.81	332823	14.431	Stream 2 - R150
11.02.2025 04:32:16	Exp003_R150_#2674_2617	19.22	16421	72	0	0	0	37.82	324415	14.066	Stream 2 - R150
11.02.2025 04:35:16	Exp003_R150_#2674_2618	19.21	16286	72	0	0	0	37.81	332799	14.43	Stream 2 - R150
11.02.2025 04:38:16	Exp003_R150_#2674_2619	19.21	16004	71	0	0	0	37.81	332263	14.407	Stream 2 - R150
11.02.2025 04:41:16	Exp003_R150_#2674_2620	19.21	16349	72	0	0	0	37.8	333231	14.449	Stream 2 - R150
11.02.2025 04:44:16	Exp003_R150_#2674_2621	19.21	16434	72	0	0	0	37.82	328319	14.236	Stream 2 - R150
11.02.2025 04:47:16	Exp003_R150_#2674_2622	19.21	16384	72	0	0	0	37.81	333467	14.459	Stream 2 - R150
11.02.2025 04:50:16	Exp003_R150_#2674_2623	19.21	16078	72	0	0	0	37.83	322341	13.976	Stream 2 - R150
11.02.2025 04:53:16	Exp003_R150_#2674_2624	19.21	16411	72	0	0	0	37.83	322398	13.979	Stream 2 - R150
11.02.2025 04:56:16	Exp003_R150_#2674_2625	19.21	16330	72	0	0	0	37.83	324576	14.073	Stream 2 - R150
11.02.2025 04:59:17	Exp003_R150_#2674_2626	19.21	16060	72	0	0	0	37.82	326540	14.158	Stream 2 - R150
11.02.2025 05:02:17	Exp003_R150_#2674_2627	19.21	16430	72	0	0	0	37.83	322737	13.994	Stream 2 - R150
11.02.2025 05:05:17	Exp003_R150_#2674_2628	19.21	16085	72	0	0	0	37.82	328313	14.235	Stream 2 - R150
11.02.2025 05:08:17	Exp003_R150_#2674_2629	19.21	16452	72	0	0	0	37.83	323466	14.025	Stream 2 - R150
11.02.2025 05:11:17	Exp003_R150_#2674_2630	19.21	16432	72	0	0	0	37.82	328914	14.261	Stream 2 - R150
11.02.2025 05:14:17	Exp003_R150_#2674_2631	19.21	16429	72	0	0	0	37.82	329777	14.299	Stream 2 - R150
11.02.2025 05:17:17	Exp003_R150_#2674_2632	19.21	16390	72	0	0	0	37.82	333700	14.469	Stream 2 - R150
11.02.2025 05:20:17	Exp003_R150_#2674_2633	19.21	16315	72	0	0	0	37.82	332401	14.413	Stream 2 - R150
11.02.2025 05:23:17	Exp003_R150_#2674_2634	19.21	16317	72	0	0	0	37.82	332476	14.416	Stream 2 - R150
11.02.2025 05:26:18	Exp003_R150_#2674_2635	19.21	16436	72	0	0	0	37.82	330926	14.349	Stream 2 - R150
11.02.2025 05:29:18	Exp003_R150_#2674_2636	19.21	16198	72	0	0	0	37.82	333727	14.47	Stream 2 - R150
11.02.2025 05:32:18	Exp003_R150_#2674_2637	19.21	16217	72	0	0	0	37.82	333581	14.464	Stream 2 - R150
11.02.2025 05:35:18	Exp003_R150_#2674_2638	19.21	16195	72	0	0	0	37.82	334124	14.487	Stream 2 - R150
11.02.2025 05:38:18	Exp003_R150_#2674_2639	19.21	16237	72	0	0	0	37.82	333625	14.466	Stream 2 - R150
11.02.2025 05:41:18	Exp003_R150_#2674_2640	19.21	15693	71	0	0	0	37.82	333611	14.465	Stream 2 - R150
11.02.2025 05:44:18	Exp003_R150_#2674_2641	19.22	15734	71	0	0	0	37.83	333341	14.453	Stream 2 - R150
11.02.2025 05:47:18	Exp003_R150_#2674_2642	19.22	15764	71	0	0	0	37.83	332630	14.423	Stream 2 - R150
11.02.2025 05:50:19	Exp003_R150_#2674_2643	19.22	16320	72	0	0	0	37.84	324855	14.085	Stream 2 - R150
11.02.2025 05:53:19	Exp003_R150_#2674_2644	19.22	15820	71	0	0	0	37.84	322911	14.001	Stream 2 - R150
11.02.2025 05:56:19	Exp003_R150_#2674_2645	19.22	15781	71	0	0	0	37.84	322964	14.003	Stream 2 - R150
11.02.2025 05:59:19	Exp003_R150_#2674_2646	19.22	15792	71	0	0	0	37.84	324781	14.082	Stream 2 - R150
11.02.2025 06:02:19	Exp003_R150_#2674_2647	19.22	16340	72	0	0	0	37.84	322900	14.001	Stream 2 - R150
11.02.2025 06:05:19	Exp003_R150_#2674_2648	19.22	15844	71	0	0	0	37.83	328111	14.227	Stream 2 - R150
11.02.2025 06:08:19	Exp003_R150_#2674_2649	19.22	15861	71	0	0	0	37.84	323043	14.007	Stream 2 - R150
11.02.2025 06:11:19	Exp003_R150_#2674_2650	19.21	15791	71	0	0	0	37.83	329729	14.297	Stream 2 - R150
11.02.2025 06:14:19	Exp003_R150_#2674_2651	19.21	15867	71	0	0	0	37.84	329626	14.292	Stream 2 - R150
11.02.2025 06:17:19	Exp003_R150_#2674_2652	19.21	15831	71	0	0	0	37.83	333288	14.451	Stream 2 - R150
11.02.2025 06:20:19	Exp003_R150_#2674_2653	19.21	15838	71	0	0	0	37.83	334390	14.499	Stream 2 - R150
11.02.2025 06:23:20	Exp003_R150_#2674_2654	19.21	15859	71	0	0	0	37.85	325551	14.116	Stream 2 - R150
11.02.2025 06:26:19	Exp003_R150_#2674_2655	19.21	15898	71	0	0	0	37.83	333373	14.455	Stream 2 - R150
11.02.2025 06:29:19	Exp003_R150_#2674_2656	19.21	15880	71	0	0	0	37.83	332967	14.437	Stream 2 - R150
11.02.2025 06:32:20	Exp003_R150_#2674_2657	19.21	15943	71	0	0	0	37.84	330400	14.326	Stream 2 - R150
11.02.2025 06:35:20	Exp003_R150_#2674_2658	19.21	15917	71	0	0	0	37.84	328522	14.244	Stream 2 - R150
11.02.2025 06:38:20	Exp003_R150_#2674_2659	19.21	15930	71	0	0	0	37.84	329020	14.266	Stream 2 - R150
11.02.2025 06:41:20	Exp003_R150_#2674_2660	19.21	15945	71	0	0	0	37.86	323135	14.011	Stream 2 - R150
11.02.2025 06:44:20	Exp003_R150_#2674_2661	19.21	15928	71	0	0	0	37.84	328800	14.256	Stream 2 - R150
11.02.2025 06:47:20	Exp003_R150_#2674_2662	19.21	15954	71	0	0	0	37.84	330925	14.349	Stream 2 - R150
11.02.2025 06:50:20	Exp003_R150_#2674_2663	19.21	15974	71	0	0	0	37.84	330140	14.315	Stream 2 - R150
11.02.2025 06:53:20	Exp003_R150_#2674_2664	19.21	15971	71	0	0	0	37.84	330557	14.333	Stream 2 - R150
11.02.2025 06:56:20	Exp003_R150_#2674_2665	19.21	16351	72	0	0	0	37.84	332644	14.423	Stream 2 - R150
11.02.2025 06:59:21	Exp003_R150_#2674_2666	19.21	16355	72	0	0	0	37.84	332874	14.433	Stream 2 - R150
11.02.2025 07:02:21	Exp003_R150_#2674_2667	19.21	16355	72	0	0	0	37.84	332646	14.423	Stream 2 - R150
11.02.2025 07:05:21	Exp003_R150_#2674_2668	19.21	16347	72	0	0	0	37.84	333109	14.443	Stream 2 - R150
11.02.2025 07:08:21	Exp003_R150_#2674_2669	19.22	16355	72	0	0	0	37.85	331852	14.389	Stream 2 - R150
11.02.2025 07:11:21	Exp003_R150_#2674_2670	19.22	16363	72	0	0	0	37.82	324506	14.07	Stream 2 - R150
11.02.2025 07:14:21	Exp003_R150_#2674_2671	19.22	16323	72	0	0	0	37.82	326333	14.149	Stream 2 - R150
11.02.2025 07:17:22	Exp003_R150_#2674_2672	19.22	16197	72	0	0	0	37.81	332035	14.397	Stream 2 - R150
11.02.2025 07:20:21	Exp003_R150_#2674_2673	19.22	16172	72	0	0	0	37.82	327424	14.197	Stream 2 - R150
11.02.2025 07:23:21	Exp003_R150_#2674_2674	19.22	16194	72	0	0	0	37.82	327889	14.217	Stream 2 - R150
11.02.2025 07:26:21	Exp003_R150_#2674_2675	19.22	16254	72	0	0	0	37.83	323260	14.016	Stream 2 - R150
11.02.2025 07:29:22	Exp003_R150_#2674_2676	19.22	16195	72	0	0	0	37.81	332506	14.417	Stream 2 - R150
11.02.2025 07:32:22	Exp003_R150_#2674_2677	19.21	15758	71	0	0	0	37.81	332327	14.409	Stream 2 - R150
11.02.2025 07:35:22	Exp003_R150_#2674_2678	19.21	15807	71	0	0	0	37.82	329931	14.305	Stream 2 - R150
11.02.2025 07:38:22	Exp003_R150_#2674_2679	19.21	15705	71	0	0	0	37.82	328864	14.259	Stream 2 - R150
11.02.2025 07:41:22	Exp003_R150_#2674_2680	19.21	15735	71	0	0	0	37.83	329043	14.267	Stream 2 - R150
11.02.2025 07:44:22	Exp003_R150_#2674_2681	19.21	15818	71	0	0	0	37.83	328481	14.243	Stream 2 - R150
11.02.2025 07:47:22	Exp003_R150_#2674_2682	19.2	15935	71	0	0	0	37.82	330040	14.31	Stream 2 - R150
11.02.2025 07:50:22	Exp003_R150_#2674_2683	19.21	15897	71	0	0	0	37.84	323375	14.021	Stream 2 - R150
11.02.2025 07:53:22	Exp003_R150_#2674_2684	19.21	15851	71	0	0	0	37.84	324881	14.087	Stream 2 - R150
11.02.2025 07:56:23	Exp003_R150_#2674_2685	19.21	15984	71	0	0	0	37.84	324989	14.091	Stream 2 - R150
11.02.2025 07:59:23	Exp003_R150_#2674_2686	19.21	15951	71	0	0	0	37.82	333787	14.473	Stream 2 - R150
11.02.2025 08:02:23	Exp003_R150_#2674_2687	19.21	15907	71	0	0	0	37.83	330649	14.337	Stream 2 - R150
11.02.2025 08:05:23	Exp003_R150_#2674_2688	19.21	15989	71	0	0	0	37.83	329921	14.305	Stream 2 - R150
11.02.2025 08:08:23	Exp003_R150_#2674_2689	19.21	15983	71	0	0	0	37.83	333269	14.45	Stream 2 - R150
11.02.2025 08:11:23	Exp003_R150_#2674_2690	19.21	16309	72	0	0	0	37.84	333361	14.454	Stream 2 - R150
11.02.2025 08:14:23	Exp003_R150_#2674_2691	19.2	16387	72	0	0	0	37.83	333321	14.453	Stream 2 - R150
11.02.2025 08:17:23	Exp003_R150_#2674_2692	19.21	16372	72	0	0	0	37.83	334257	14.493	Stream 2 - R150
11.02.2025 08:20:23	Exp003_R150_#2674_2693	19.21	16016	71	0	0	0	37.85	328373	14.238	Stream 2 - R150
11.02.2025 08:23:25	Exp003_R150_#2674_2694	19.21	16370	72	0	0	0	37.84	333957	14.48	Stream 2 - R150
11.02.2025 08:26:25	Exp003_R150_#2674_2695	19.21	16011	71	0	0	0	37.84	330006	14.309	Stream 2 - R150
11.02.2025 08:29:25	Exp003_R150_#2674_2696	19.21	16453	72	0	0	0	37.85	323538	14.028	Stream 2 - R150
11.02.2025 08:32:25	Exp003_R150_#2674_2697	19.21	16451	72	0	0	0	37.86	323143	14.011	Stream 2 - R150
11.02.2025 08:35:25	Exp003_R150_#2674_2698	19.21	16390	72	0	0	0	37.86	324023	14.049	Stream 2 - R150
11.02.2025 08:38:26	Exp003_R150_#2674_2699	19.21	16321	72	0	0	0	37.85	332739	14.427	Stream 2 - R150
11.02.2025 08:41:26	Exp003_R150_#2674_2700	19.21	16415	72	0	0	0	37.85	331994	14.395	Stream 2 - R150
11.02.2025 08:44:26	Exp003_R150_#2674_2701	19.21	16327	72	0	0	0	37.86	326105	14.14	Stream 2 - R150
11.02.2025 08:47:26	Exp003_R150_#2674_2702	19.21	16353	72	0	0	0	37.85	332088	14.399	Stream 2 - R150
11.02.2025 08:50:26	Exp003_R150_#2674_2703	19.2	16346	72	0	0	0	37.84	330586	14.334	Stream 2 - R150
11.02.2025 08:53:26	Exp003_R150_#2674_2704	19.21	15962	71	0	0	0	37.84	332275	14.407	Stream 2 - R150
11.02.2025 08:56:26	Exp003_R150_#2674_2705	19.21	16026	71	0	0	0	37.84	333160	14.446	Stream 2 - R150
11.02.2025 08:59:26	Exp003_R150_#2674_2706	19.21	15968	71	0	0	0	37.83	333896	14.477	Stream 2 - R150
11.02.2025 09:02:26	Exp003_R150_#2674_2707	19.21	15872	71	0	0	0	37.84	326296	14.148	Stream 2 - R150
11.02.2025 09:05:27	Exp003_R150_#2674_2708	19.21	15895	71	0	0	0	37.84	332679	14.425	Stream 2 - R150
11.02.2025 09:08:26	Exp003_R150_#2674_2709	19.21	15890	71	0	0	0	37.84	332195	14.404	Stream 2 - R150
11.02.2025 09:11:27	Exp003_R150_#2674_2710	19.21	15797	71	0	0	0	37.83	333860	14.476	Stream 2 - R150
11.02.2025 09:14:27	Exp003_R150_#2674_2711	19.21	15915	71	0	0	0	37.84	328970	14.264	Stream 2 - R150
11.02.2025 09:17:27	Exp003_R150_#2674_2712	19.21	15851	71	0	0	0	37.85	326411	14.153	Stream 2 - R150
11.02.2025 09:20:27	Exp003_R150_#2674_2713	19.21	15825	71	0	0	0	37.85	323130	14.011	Stream 2 - R150
11.02.2025 09:23:27	Exp003_R150_#2674_2714	19.21	15752	71	0	0	0	37.84	323223	14.015	Stream 2 - R150
11.02.2025 09:26:27	Exp003_R150_#2674_2715	19.21	15752	71	0	0	0	37.83	332904	14.434	Stream 2 - R150
11.02.2025 09:29:27	Exp003_R150_#2674_2716	19.21	15751	71	0	0	0	37.83	331972	14.394	Stream 2 - R150
11.02.2025 09:32:27	Exp003_R150_#2674_2717	19.21	15725	71	0	0	0	37.84	325867	14.129	Stream 2 - R150
11.02.2025 09:35:28	Exp003_R150_#2674_2718	19.21	15695	71	0	0	0	37.83	333194	14.447	Stream 2 - R150
11.02.2025 09:38:28	Exp003_R150_#2674_2719	19.21	15679	71	0	0	0	37.83	333222	14.448	Stream 2 - R150
11.02.2025 09:41:27	Exp003_R150_#2674_2720	19.21	16210	72	0	0	0	37.83	331007	14.352	Stream 2 - R150
11.02.2025 09:44:28	Exp003_R150_#2674_2721	19.21	15708	71	0	0	0	37.83	332111	14.4	Stream 2 - R150
11.02.2025 09:47:28	Exp003_R150_#2674_2722	19.2	16376	72	0	0	0	37.83	331295	14.365	Stream 2 - R150
11.02.2025 09:50:28	Exp003_R150_#2674_2723	19.21	16317	72	0	0	0	37.85	323927	14.045	Stream 2 - R150
11.02.2025 09:53:28	Exp003_R150_#2674_2724	19.21	16257	72	0	0	0	37.83	334051	14.484	Stream 2 - R150
11.02.2025 09:56:28	Exp003_R150_#2674_2725	19.21	16193	72	0	0	0	37.82	333315	14.452	Stream 2 - R150
11.02.2025 09:59:28	Exp003_R150_#2674_2726	19.21	15699	71	0	0	0	37.83	332399	14.413	Stream 2 - R150
11.02.2025 10:02:28	Exp003_R150_#2674_2727	19.21	15734	71	0	0	0	37.84	327776	14.212	Stream 2 - R150
